"","grid","property","county","pixel"
"1",-0.0022613003660897,-0.00815618455140594,-0.00691218479858529,-0.001642083631242
"2",0.00150485154390854,0.0043913266336545,0.00175808910915845,0.00164845701951913
"3",-0.00576860966263957,0.00528069962095377,-0.00178576812488782,-0.00442777601593258
"4",0.00129876161996589,-0.0127992903890049,0.00139178892649353,-0.000526034649749645
"5",-0.000313950539509729,-0.00270943047486964,-0.00149028174159223,0.000468793174607117
"6",0.0015036159734584,9.18823929826201e-07,-0.000359151742382128,-0.00139315993788636
"7",-0.00390949005077922,-0.00834437728667994,-0.00939458505162158,-0.00441786168445789
"8",0.000721826708431621,0.00209367524155866,-0.000394533165927233,-0.00195015963564362
"9",3.0163992586308e-05,-0.000922270630080855,0.00485753478334921,0.00229066297722057
"10",-0.00509099886103292,-0.00623683954566531,-0.0041748447286605,-0.000490519250965519
"11",-0.00630947377057007,-0.00144720951631575,-0.00191081304782137,-0.00393796085883975
"12",0.000788006774181161,-0.00186116331710373,0.00238437044153836,0.00166423384200823
"13",-0.000840479247026701,-0.0032823619693937,0.00346752108473651,-0.00224286740564887
"14",-0.0041940906465952,0.00517968337592106,-0.00174157603473469,-0.00257525764192014
"15",8.75869893385665e-05,-0.00579091043040592,-0.00111690265879462,-0.00232858557468929
"16",-0.00400694367801106,0.019001681643545,-0.00234322368551746,-0.00213134803724987
"17",-0.0034324498580687,-0.0133311900186701,-0.00860161799683999,-0.00187882101678805
"18",0.00202750407251725,0.00863569588268638,0.00686150560490832,0.00140070707961593
"19",-0.00310223989246629,-0.00683373882408821,-0.00454232566478645,-0.00206819074860801
"20",-0.00475339398737733,0.000875456681156642,-0.00625259850486787,-0.00293714626453411
"21",-0.00169582270598416,0.00406591741644634,0.00195132427904851,-0.00231454438614817
"22",0.000771814376692159,-0.00285563451425156,0.00296942016253019,-0.00166092817212699
"23",0.000679974518238586,0.00396412093990756,-0.000419690877055278,0.00190253660220925
"24",-0.00687691218186773,-0.0130522644810118,-0.00751897368364394,-0.00516741439452782
"25",0.00285162606265487,0.0029279203120052,-0.000832721643048788,-0.000337397107224793
"26",-0.0035677172773835,-0.0083502143017734,-0.0027815151306818,-0.00238477693188347
"27",-0.00400264515323303,0.00812292443048014,0.000808051180650079,-0.00127554433719791
"28",-0.00267694251228378,0.000610857201143143,-0.00621993820434294,-0.00206324644270263
"29",-0.00561097546611863,0.000777228361224245,-0.00260303044734988,-0.00233988402042655
"30",0.00272607647198026,0.00530783783473579,0.00552520288217189,0.00395415160196519
"31",-0.00616065590632646,0.000762595298012215,-0.00649458416703273,-0.00360002540481638
"32",0.00368322162189067,0.00675728700294344,0.00605310805722189,0.0033741513617589
"33",-0.00468752004704438,-0.00638873869135836,-0.00307951134493852,-0.00546796315279144
"34",0.00233699306678333,0.00741205861288072,0.0042785579936109,0.00370842901091953
"35",0.000259328743886705,0.00631999165329607,0.00350838915437898,0.000290958422529294
"36",0.0012110764387259,0.00272313995833449,0.00370125428336708,-0.00180181225108828
"37",-0.00154355272671985,-0.00483066307145381,0.00256813615691285,0.00130724215233436
"38",-0.00144207355554337,0.00339953086617184,0.00111822740923268,-0.00127635659415731
"39",0.00460821078908735,0.0089262428958943,-0.00228647234424885,0.00105998721082081
"40",-0.00436589124741247,-0.0136636404939132,-0.00167960149771689,-0.00504246885526486
"41",-0.00034959746595002,-0.00729251970555199,-0.00436845849699679,-0.00170484442274819
"42",0.000837374470268659,0.00791453774915548,-0.000596490843092779,0.000141341579095148
"43",3.43068935364354e-05,-0.00100140002911721,-0.00255660093214514,0.0011413708618308
"44",-0.00258326800438601,0.000309654234102851,-0.00206811666359046,0.00111587269284415
"45",0.000615317697520285,0.00213523497046097,0.00144068100874642,-0.000808427222381263
"46",0.000924866357726154,0.0101626571321911,0.00426657065747899,0.00445987766437255
"47",-0.00497690632846055,-0.0119139201555967,-0.00254254319946481,-0.00554276965416527
"48",-0.00337765667891347,0.00278418514639909,-8.92584812617319e-05,-0.00303300441212538
"49",0.000284151787477952,-0.0125700977488005,-0.00054486867272719,-0.000754324622150125
"50",-0.00302456267721401,0.00112633822028034,-0.00143602440577208,-0.00192680250003571
"51",0.000902838873435421,0.00810016324863198,-0.000792813614824108,0.00123318904209558
"52",0.000909279683782942,-0.0106448023224846,-0.00148285944357955,-0.00143345897930482
"53",-3.92458949229884e-05,-0.00115624502356817,-0.00411694258105295,-0.00245869318598756
"54",0.000839305534984403,0.000738797920177873,0.00395741453633476,0.00022787820498496
"55",-0.0046348630324333,0.00490445583585996,0.00127235920407971,-0.00162143695052898
"56",-0.000426322785330675,-0.00682202134268839,0.000250510361785621,-0.00048967110557423
"57",0.00430084542260596,0.00673958164667181,0.00649034194571167,0.00278288159446601
"58",0.00343549201445474,-0.00137496815063524,0.00177744724317096,0.00189923874735451
"59",0.00250128977097786,-0.0068519662077826,0.000910681019393135,-0.0013677080022423
"60",0.000174512549929645,0.000376895887570776,0.00158789468782,0.00288814380862311
"61",0.00203232828123744,-0.00196429887568532,0.0031302840036432,0.00120349526778162
"62",0.00143475339538163,-0.00681779603102122,0.00246120066944892,-0.000327590387535073
"63",-0.00313829627965309,-0.004383046744678,-0.0056382946418862,-0.00417836297642444
"64",-0.00107476606300808,-0.000405678909364713,-0.000471342123897845,-0.00343440668055721
"65",0.00650602440008905,-0.00464132335016744,0.00336500502729294,0.00302628202937231
"66",0.00235304269347934,0.00871502688529317,0.0085713394544142,0.00174007096549503
"67",0.0063201876065211,0.0140975771676768,0.00167130998725025,0.00270383653541762
"68",-0.000937717152799642,-0.00301536643893519,-0.00037623838840776,-0.00265724342876267
"69",-0.00119517704875787,-0.000311205706114237,-0.00265273902682351,-0.00239263077495233
"70",-0.00150759014833682,0.00555438130479327,-0.00847059223269893,-0.00320370044841334
"71",-0.00210437537479069,-0.000436508613373091,-0.00424701888541874,-0.00323893513926016
"72",0.00247441307015038,0.00355454971679854,0.0025510549910638,0.00101291886734841
"73",-0.0014709505042107,5.69088281076515e-05,-0.00137728100832397,0.000935487698315531
"74",-0.00444962697947347,0.00346557551883279,-0.00461528904826192,-0.00171877137139452
"75",-0.00369695915349508,-6.64436700916655e-05,-0.00206261714496245,-0.00112161371371785
"76",-0.00294072283375296,-0.00235444208709719,-0.00231304844227553,-0.00256256766784051
"77",0.00392884804036593,-0.00274918440475561,0.00103128215138701,0.000948955177454261
"78",0.00800728864246994,0.00750891283034542,0.00568325947682312,0.00565531080955311
"79",0.00441159081810131,0.0104532907063863,0.0084725056190619,0.00417514255300536
"80",0.000863756801195405,0.00397261386475857,0.00498783378286313,0.00157865377865129
"81",0.000265619515777546,-0.00355073588432835,0.00117215463562005,-0.0017120447888278
"82",0.00155381299389588,0.0224944628658683,0.000297642768446713,0.00124188807994835
"83",-0.00152238468600247,-0.00615603721848641,-0.0036730468988151,-0.00394287091155752
"84",0.00741578900663277,0.0131125929709753,7.80800148944827e-05,0.000990694140056292
"85",0.00251404432657727,0.00512013785603968,0.00331939070622021,-0.000484545493546562
"86",0.00591038613162102,-0.000544552795942146,0.00151815324277811,0.00103009863498241
"87",-0.00169117409532442,0.00163083432380366,-0.000896971963916075,-0.000620815025224005
"88",-0.00281279791254748,0.00294199425427901,-0.000400245559641396,0.000149655771612909
"89",0.00646492871854095,-0.000112554609406935,0.0043211974210023,0.0026664223346184
"90",-0.000167382708847974,0.00124731554045435,0.00573813253233868,0.00243360792890841
"91",-0.00477984170570747,0.00502789807616135,-0.00207993218190354,-0.00535581610925378
"92",-0.00245747959035105,0.00461337079132345,-0.00156588195175493,-0.00321360891429085
"93",-0.00597471429281579,-0.00909403456940738,-0.00811370609967345,-0.00587046662433465
"94",-0.000377795254788494,0.0095122263971447,-0.00378756923594432,-0.000548744054083927
"95",0.000187578163758964,0.00265058399180242,0.00154223802858659,0.000374258029319952
"96",0.00249178243561719,0.000950060597059578,-0.0034446863362276,8.45032715734145e-05
"97",0.00426255275502463,-0.00290500601923894,0.00327664404610247,0.00139594432930167
"98",-0.00437580968282774,0.00684070594935092,-0.000682572418018772,-0.00115165659386281
"99",-0.00141535953507406,-0.00469127910450117,-0.000384353139005702,-0.00268557395134878
"100",-0.00878538185860472,0.0044920521029201,-0.00658424748534365,-0.00640927762099115
"101",-0.00124611402183731,-0.00374343903831476,-0.000701830702939872,-0.00146077035136026
"102",-0.00175954109490117,-0.00283084762986171,-0.00413957496374433,-0.00263911308506158
"103",-0.00196482072342724,-0.00671623930602603,-0.00311711185420654,-0.00135145865977297
"104",0.00667642151373991,-0.000444973378920155,0.00761151614808713,0.00233734520083651
"105",0.00191230415719303,0.0132560027416593,0.00648390050408316,0.00561424203343187
"106",0.00271357893027091,-0.00768423046168678,-0.000369188385270083,0.000109733526554254
"107",-0.00145333804608529,0.000481198233219116,-0.000684077048153438,-0.00175290944623185
"108",-0.0103944046027873,0.00109219961728615,-0.0113241613617705,-0.00627115120088109
"109",-0.000688344902197383,-0.00147073991114466,-0.00316497347303179,-0.00190847164726572
"110",0.00408057637045081,0.00288450539259914,0.0118784842091002,0.00344202781269187
"111",-0.00411916532453719,-0.00147440871221938,-0.00570558878023128,0.00141526833405065
"112",0.00285966610312623,0.00431420585582722,0.00289578761301735,-0.000873165713939666
"113",-0.00034722399778149,0.00403209555791552,-0.00318805545369594,-0.000618595605845686
"114",-0.00172568676507031,0.00477777153748339,0.00268419468635437,-0.00238474000766121
"115",0.00115366242233458,-0.000416606911196292,-0.00223776723287234,0.000751812836813463
"116",0.000124263871160791,-0.00110776590596026,0.00203103330668802,0.000457126972564514
"117",-0.00181196362840268,0.00477952520610232,-0.000862913094903899,-0.00195151519370329
"118",-0.00105513673390705,-0.00608345894492666,0.00151387678332465,8.58866367551246e-06
"119",-0.000952361978747993,0.00479389018270054,0.000592226521107828,0.000779074600764519
"120",-0.00340802378764373,-0.000884963505006853,-0.00475326134783056,-0.00371895084929143
"121",0.00479018026333448,0.00140123440445481,0.00170825967452152,0.00242691739212166
